V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26
785979	1	10	11	11	0.909090909090909	6	6	6	1	7	10	10	0.7	9	9	9	1	14	14	14	1	12	13	13	0.923076923076923
785980	0	9	9	9	1	6	7	7	0.857142857142857	7	7	7	1	10	10	10	1	10	10	10	1	6	8	8	0.75
785993	1	4	4	4	1	8	8	8	1	16	16	16	1	8	9	9	0.888888888888889	8	8	8	1	7	8	8	0.875
786013	0	7	8	8	0.875	12	13	13	0.923076923076923	14	14	14	1	10	10	10	1	5	5	5	1	8	9	9	0.888888888888889
786135	0	4	6	6	0.666666666666667	11	11	11	1	10	11	11	0.909090909090909	10	10	10	1	9	9	9	1	4	5	5	0.8
786241	1	12	12	12	1	4	4	4	1	12	13	13	0.923076923076923	4	6	6	0.666666666666667	7	9	9	0.777777777777778	13	14	14	0.928571428571429
786720	1	8	8	8	1	9	9	9	1	10	11	11	0.909090909090909	10	11	11	0.909090909090909	10	12	12	0.833333333333333	4	5	5	0.8
786926	1	7	7	7	1	10	10	10	1	9	9	9	1	11	11	11	1	7	11	11	0.636363636363636	11	13	13	0.846153846153846
787899	1	7	7	7	1	9	9	9	1	13	13	13	1	8	8	8	1	6	6	6	1	11	11	11	1
787919	1	8	8	8	1	7	7	7	1	6	6	6	1	13	13	13	1	6	8	8	0.75	6	7	7	0.857142857142857
788125	1	7	7	7	1	9	9	9	1	14	14	14	1	9	11	11	0.818181818181818	11	13	13	0.846153846153846	9	9	9	1
788759	1	12	12	12	1	7	8	8	0.875	11	11	11	1	5	5	5	1	9	11	11	0.818181818181818	13	13	13	1
788837	0	9	10	10	0.9	6	8	8	0.75	8	8	8	1	5	7	7	0.714285714285714	11	11	11	1	11	11	11	1
788927	0	9	10	10	0.9	14	16	16	0.875	11	12	12	0.916666666666667	12	12	12	1	11	13	13	0.846153846153846	9	9	9	1
789113	1	7	7	7	1	15	15	15	1	8	10	10	0.8	7	7	7	1	12	12	12	1	6	6	6	1
789186	0	7	9	9	0.777777777777778	15	16	16	0.9375	7	7	7	1	11	11	11	1	6	6	6	1	11	12	12	0.916666666666667
789948	0	10	10	10	1	5	8	8	0.625	9	10	10	0.9	12	13	13	0.923076923076923	4	6	6	0.666666666666667	11	11	11	1
789966	1	9	11	11	0.818181818181818	7	7	7	1	2	4	4	0.5	8	13	13	0.615384615384615	5	6	6	0.833333333333333	11	12	12	0.916666666666667
789972	1	9	11	11	0.818181818181818	9	9	9	1	14	15	15	0.933333333333333	11	11	11	1	13	15	15	0.866666666666667	10	10	10	1
789985	0	7	7	7	1	7	7	7	1	7	7	7	1	4	5	5	0.8	10	13	13	0.769230769230769	7	7	7	1
789989	1	6	6	6	1	12	12	12	1	10	10	10	1	16	17	17	0.941176470588235	12	15	15	0.8	10	11	11	0.909090909090909
790000	0	13	13	13	1	6	7	7	0.857142857142857	9	11	11	0.818181818181818	9	11	11	0.818181818181818	9	9	9	1	5	6	6	0.833333333333333
790360	1	5	5	5	1	4	5	5	0.8	10	11	11	0.909090909090909	9	10	10	0.9	6	9	9	0.666666666666667	7	8	8	0.875
790427	0	4	5	5	0.8	6	6	6	1	8	10	10	0.8	9	11	11	0.818181818181818	8	8	8	1	12	12	12	1
791056	0	5	5	5	1	6	8	8	0.75	4	4	4	1	6	7	7	0.857142857142857	10	10	10	1	11	11	11	1
791243	0	11	11	11	1	5	5	5	1	14	14	14	1	5	5	5	1	10	10	10	1	13	13	13	1
791326	0	11	12	12	0.916666666666667	5	7	7	0.714285714285714	16	16	16	1	13	14	14	0.928571428571429	8	8	8	1	11	12	12	0.916666666666667
791490	1	4	8	8	0.5	10	10	10	1	8	10	10	0.8	8	9	9	0.888888888888889	14	14	14	1	9	9	9	1
791494	0	8	9	9	0.888888888888889	9	9	9	1	5	6	6	0.833333333333333	9	9	9	1	18	21	21	0.857142857142857	14	14	14	1
791515	1	12	13	13	0.923076923076923	12	12	12	1	9	11	11	0.818181818181818	10	10	10	1	4	4	4	1	9	10	10	0.9
791522	1	7	7	7	1	14	14	14	1	6	6	6	1	9	10	10	0.9	11	12	12	0.916666666666667	3	5	5	0.6
791541	0	6	7	7	0.857142857142857	4	4	4	1	5	7	7	0.714285714285714	8	8	8	1	10	13	13	0.769230769230769	10	10	10	1
791543	0	8	8	8	1	11	13	13	0.846153846153846	7	11	11	0.636363636363636	8	9	9	0.888888888888889	10	11	11	0.909090909090909	6	7	7	0.857142857142857
791554	0	11	13	13	0.846153846153846	9	10	10	0.9	15	15	15	1	12	13	13	0.923076923076923	7	12	12	0.583333333333333	8	9	9	0.888888888888889
791597	0	8	9	9	0.888888888888889	9	9	9	1	17	18	18	0.944444444444444	9	9	9	1	10	10	10	1	7	8	8	0.875
791618	0	6	7	7	0.857142857142857	9	10	10	0.9	11	12	12	0.916666666666667	17	18	18	0.944444444444444	3	3	3	1	11	11	11	1
791673	1	6	7	7	0.857142857142857	6	6	6	1	8	8	8	1	10	11	11	0.909090909090909	13	16	16	0.8125	5	6	6	0.833333333333333
791957	1	7	7	7	1	8	10	10	0.8	5	7	7	0.714285714285714	9	9	9	1	6	6	6	1	6	7	7	0.857142857142857
791960	0	11	11	11	1	10	10	10	1	8	11	11	0.727272727272727	7	7	7	1	4	5	5	0.8	8	8	8	1
792075	1	9	10	10	0.9	10	10	10	1	11	11	11	1	9	10	10	0.9	9	10	10	0.9	7	8	8	0.875
792655	1	10	12	12	0.833333333333333	9	9	9	1	13	13	13	1	5	6	6	0.833333333333333	11	11	11	1	4	5	5	0.8
792657	0	6	7	7	0.857142857142857	7	7	7	1	6	6	6	1	4	6	6	0.666666666666667	11	12	12	0.916666666666667	9	9	9	1
792672	0	7	8	8	0.875	8	9	9	0.888888888888889	6	6	6	1	8	8	8	1	8	8	8	1	12	12	12	1
792684	1	10	12	12	0.833333333333333	8	9	9	0.888888888888889	13	15	15	0.866666666666667	11	12	12	0.916666666666667	6	6	6	1	10	10	10	1
792687	1	8	9	9	0.888888888888889	7	8	8	0.875	8	10	10	0.8	12	16	16	0.75	3	3	3	1	10	10	10	1
792723	0	11	11	11	1	12	12	12	1	12	12	12	1	12	13	13	0.923076923076923	13	14	14	0.928571428571429	12	12	12	1
793449	1	8	8	8	1	7	7	7	1	11	11	11	1	13	14	14	0.928571428571429	10	12	12	0.833333333333333	10	12	12	0.833333333333333
793690	0	5	6	6	0.833333333333333	5	5	5	1	12	12	12	1	11	11	11	1	10	10	10	1	7	7	7	1
793894	1	12	12	12	1	14	16	16	0.875	11	11	11	1	13	15	15	0.866666666666667	6	7	7	0.857142857142857	9	11	11	0.818181818181818
794392	0	12	12	12	1	6	8	8	0.75	11	12	12	0.916666666666667	11	12	12	0.916666666666667	12	12	12	1	10	10	10	1
794894	1	8	9	9	0.888888888888889	7	7	7	1	3	4	4	0.75	12	13	13	0.923076923076923	8	8	8	1	7	10	10	0.7
795206	1	9	10	10	0.9	8	9	9	0.888888888888889	7	9	9	0.777777777777778	8	9	9	0.888888888888889	4	4	4	1	10	13	13	0.769230769230769
795277	0	12	12	12	1	9	12	12	0.75	10	10	10	1	8	8	8	1	7	7	7	1	6	8	8	0.75
795305	0	6	6	6	1	10	13	13	0.769230769230769	2	5	5	0.4	5	6	6	0.833333333333333	10	11	11	0.909090909090909	8	8	8	1
795310	0	9	10	10	0.9	6	7	7	0.857142857142857	5	6	6	0.833333333333333	8	9	9	0.888888888888889	7	7	7	1	10	11	11	0.909090909090909
795312	1	13	13	13	1	12	13	13	0.923076923076923	9	9	9	1	12	13	13	0.923076923076923	4	4	4	1	12	12	12	1
795331	1	5	5	5	1	6	6	6	1	11	11	11	1	3	5	5	0.6	11	11	11	1	8	9	9	0.888888888888889
795570	1	6	6	6	1	8	8	8	1	9	10	10	0.9	14	14	14	1	14	14	14	1	6	7	7	0.857142857142857
795670	1	14	14	14	1	15	15	15	1	7	7	7	1	7	7	7	1	11	11	11	1	11	11	11	1
795917	1	4	4	4	1	10	10	10	1	9	9	9	1	7	7	7	1	5	6	6	0.833333333333333	5	5	5	1
795929	0	7	7	7	1	5	5	5	1	7	7	7	1	8	8	8	1	8	9	9	0.888888888888889	8	8	8	1
795960	0	7	7	7	1	12	12	12	1	15	17	17	0.882352941176471	7	8	8	0.875	11	11	11	1	5	7	7	0.714285714285714
795969	1	4	4	4	1	8	9	9	0.888888888888889	9	9	9	1	10	12	12	0.833333333333333	6	8	8	0.75	8	8	8	1
795985	1	6	7	7	0.857142857142857	10	10	10	1	5	5	5	1	7	8	8	0.875	11	11	11	1	9	9	9	1
795999	1	14	14	14	1	4	4	4	1	14	14	14	1	16	16	16	1	9	10	10	0.9	10	11	11	0.909090909090909
796414	1	10	10	10	1	9	9	9	1	10	10	10	1	10	10	10	1	8	8	8	1	8	8	8	1
796421	0	12	13	13	0.923076923076923	5	5	5	1	11	11	11	1	10	11	11	0.909090909090909	9	9	9	1	7	7	7	1
797317	1	9	10	10	0.9	10	12	12	0.833333333333333	8	9	9	0.888888888888889	11	11	11	1	13	13	13	1	12	13	13	0.923076923076923
797524	1	8	8	8	1	6	8	8	0.75	10	12	12	0.833333333333333	10	11	11	0.909090909090909	11	11	11	1	7	10	10	0.7
797537	1	11	13	13	0.846153846153846	6	7	7	0.857142857142857	2	3	3	0.666666666666667	13	13	13	1	13	15	15	0.866666666666667	11	12	12	0.916666666666667
797556	1	7	8	8	0.875	4	7	7	0.571428571428571	7	7	7	1	8	9	9	0.888888888888889	14	15	15	0.933333333333333	7	7	7	1
797706	1	14	14	14	1	14	16	16	0.875	9	11	11	0.818181818181818	10	12	12	0.833333333333333	10	12	12	0.833333333333333	17	18	18	0.944444444444444
797790	1	9	9	9	1	7	8	8	0.875	7	8	8	0.875	13	14	14	0.928571428571429	7	7	7	1	11	12	12	0.916666666666667
798140	1	7	7	7	1	7	8	8	0.875	4	6	6	0.666666666666667	9	11	11	0.818181818181818	10	10	10	1	7	9	9	0.777777777777778
799676	0	9	10	10	0.9	9	9	9	1	7	8	8	0.875	12	13	13	0.923076923076923	8	9	9	0.888888888888889	13	15	15	0.866666666666667
799698	0	9	9	9	1	6	6	6	1	8	8	8	1	10	11	11	0.909090909090909	17	18	18	0.944444444444444	8	9	9	0.888888888888889
799817	0	12	14	14	0.857142857142857	10	10	10	1	11	11	11	1	9	10	10	0.9	8	8	8	1	9	10	10	0.9
800014	0	11	13	13	0.846153846153846	8	9	9	0.888888888888889	15	15	15	1	2	2	2	1	6	7	7	0.857142857142857	5	5	5	1
800082	1	13	13	13	1	6	8	8	0.75	12	14	14	0.857142857142857	8	10	10	0.8	8	10	10	0.8	6	6	6	1
800101	1	8	11	11	0.727272727272727	10	12	12	0.833333333333333	8	9	9	0.888888888888889	9	9	9	1	6	6	6	1	6	6	6	1
800211	0	12	12	12	1	10	11	11	0.909090909090909	8	9	9	0.888888888888889	5	7	7	0.714285714285714	11	11	11	1	10	12	12	0.833333333333333
801245	1	9	9	9	1	9	9	9	1	16	16	16	1	11	11	11	1	8	9	9	0.888888888888889	7	8	8	0.875
801248	0	9	9	9	1	11	12	12	0.916666666666667	6	7	7	0.857142857142857	9	9	9	1	10	10	10	1	8	8	8	1
801257	0	4	5	5	0.8	9	10	10	0.9	10	10	10	1	4	4	4	1	12	12	12	1	6	6	6	1
801260	1	5	5	5	1	14	14	14	1	9	9	9	1	9	9	9	1	6	8	8	0.75	8	9	9	0.888888888888889
801262	0	5	7	7	0.714285714285714	8	9	9	0.888888888888889	7	8	8	0.875	14	14	14	1	4	4	4	1	8	8	8	1
801276	1	13	13	13	1	9	9	9	1	9	9	9	1	7	7	7	1	10	10	10	1	7	7	7	1
801892	0	9	9	9	1	11	12	12	0.916666666666667	5	5	5	1	7	7	7	1	11	11	11	1	9	10	10	0.9
801966	1	4	4	4	1	8	13	13	0.615384615384615	4	6	6	0.666666666666667	10	10	10	1	6	6	6	1	6	8	8	0.75
801993	0	9	10	10	0.9	6	6	6	1	7	7	7	1	8	9	9	0.888888888888889	5	5	5	1	5	6	6	0.833333333333333
801996	0	13	14	14	0.928571428571429	12	12	12	1	10	11	11	0.909090909090909	7	7	7	1	8	8	8	1	6	8	8	0.75
802000	1	6	9	9	0.666666666666667	4	4	4	1	13	13	13	1	13	13	13	1	8	8	8	1	6	7	7	0.857142857142857
802105	0	16	17	17	0.941176470588235	15	15	15	1	10	10	10	1	10	11	11	0.909090909090909	11	11	11	1	13	13	13	1
802413	0	16	16	16	1	11	11	11	1	9	11	11	0.818181818181818	9	9	9	1	6	6	6	1	8	8	8	1
802430	0	8	8	8	1	7	7	7	1	6	6	6	1	6	7	7	0.857142857142857	8	8	8	1	14	14	14	1
802433	0	11	12	12	0.916666666666667	6	6	6	1	6	6	6	1	15	15	15	1	9	10	10	0.9	10	11	11	0.909090909090909
802437	1	11	12	12	0.916666666666667	5	7	7	0.714285714285714	9	11	11	0.818181818181818	11	12	12	0.916666666666667	6	8	8	0.75	8	9	9	0.888888888888889
803198	0	9	10	10	0.9	9	9	9	1	9	10	10	0.9	6	6	6	1	9	11	11	0.818181818181818	5	5	5	1
803237	0	11	12	12	0.916666666666667	9	9	9	1	8	9	9	0.888888888888889	6	6	6	1	8	9	9	0.888888888888889	14	17	17	0.823529411764706
803240	0	5	5	5	1	9	10	10	0.9	13	13	13	1	7	8	8	0.875	12	12	12	1	6	6	6	1
803253	0	6	7	7	0.857142857142857	4	6	6	0.666666666666667	7	8	8	0.875	13	14	14	0.928571428571429	8	8	8	1	10	10	10	1
803255	1	9	9	9	1	7	11	11	0.636363636363636	10	13	13	0.769230769230769	12	14	14	0.857142857142857	13	13	13	1	5	5	5	1
803265	0	10	10	10	1	7	7	7	1	5	5	5	1	14	15	15	0.933333333333333	6	8	8	0.75	14	15	15	0.933333333333333
803276	0	11	12	12	0.916666666666667	10	11	11	0.909090909090909	9	11	11	0.818181818181818	8	10	10	0.8	13	14	14	0.928571428571429	9	9	9	1
803286	1	8	9	9	0.888888888888889	10	12	12	0.833333333333333	6	8	8	0.75	9	12	12	0.75	11	13	13	0.846153846153846	8	8	8	1
803292	0	13	13	13	1	8	9	9	0.888888888888889	10	12	12	0.833333333333333	6	6	6	1	7	8	8	0.875	9	10	10	0.9
803791	1	13	15	15	0.866666666666667	13	13	13	1	6	6	6	1	7	8	8	0.875	10	11	11	0.909090909090909	13	13	13	1
803836	1	5	5	5	1	9	9	9	1	9	9	9	1	12	14	14	0.857142857142857	11	11	11	1	7	8	8	0.875
804159	0	9	9	9	1	10	11	11	0.909090909090909	4	4	4	1	10	11	11	0.909090909090909	13	15	15	0.866666666666667	9	9	9	1
804469	1	10	12	12	0.833333333333333	8	9	9	0.888888888888889	10	11	11	0.909090909090909	7	7	7	1	7	10	10	0.7	6	7	7	0.857142857142857
804495	1	16	16	16	1	3	4	4	0.75	10	10	10	1	7	9	9	0.777777777777778	11	12	12	0.916666666666667	9	9	9	1
804497	0	11	12	12	0.916666666666667	6	6	6	1	14	14	14	1	5	6	6	0.833333333333333	8	9	9	0.888888888888889	9	11	11	0.818181818181818
804500	1	12	12	12	1	13	14	14	0.928571428571429	12	13	13	0.923076923076923	7	9	9	0.777777777777778	13	13	13	1	9	9	9	1
804548	0	10	11	11	0.909090909090909	13	13	13	1	6	8	8	0.75	6	6	6	1	11	12	12	0.916666666666667	8	8	8	1
804559	1	9	11	11	0.818181818181818	8	11	11	0.727272727272727	10	11	11	0.909090909090909	11	13	13	0.846153846153846	12	12	12	1	16	16	16	1
804729	1	11	14	14	0.785714285714286	7	8	8	0.875	8	9	9	0.888888888888889	9	9	9	1	8	8	8	1	12	13	13	0.923076923076923
805188	0	7	7	7	1	10	10	10	1	7	8	8	0.875	9	10	10	0.9	7	7	7	1	8	8	8	1
805579	1	7	8	8	0.875	11	11	11	1	8	8	8	1	10	11	11	0.909090909090909	10	10	10	1	9	9	9	1
805975	1	10	10	10	1	11	13	13	0.846153846153846	11	11	11	1	5	6	6	0.833333333333333	4	5	5	0.8	11	11	11	1
806180	1	10	11	11	0.909090909090909	9	9	9	1	11	11	11	1	5	7	7	0.714285714285714	8	9	9	0.888888888888889	8	8	8	1
806183	1	8	8	8	1	7	7	7	1	9	10	10	0.9	8	10	10	0.8	8	8	8	1	5	6	6	0.833333333333333
806186	0	8	9	9	0.888888888888889	12	13	13	0.923076923076923	10	10	10	1	9	9	9	1	8	8	8	1	5	6	6	0.833333333333333
806190	0	6	6	6	1	14	14	14	1	10	11	11	0.909090909090909	9	10	10	0.9	7	7	7	1	9	9	9	1
806457	0	12	14	14	0.857142857142857	10	11	11	0.909090909090909	7	7	7	1	2	2	2	1	8	9	9	0.888888888888889	6	8	8	0.75
806458	0	9	9	9	1	5	5	5	1	9	9	9	1	7	7	7	1	8	9	9	0.888888888888889	8	9	9	0.888888888888889
806461	1	11	14	14	0.785714285714286	10	11	11	0.909090909090909	2	5	5	0.4	5	5	5	1	11	11	11	1	7	8	8	0.875
806486	1	11	11	11	1	9	11	11	0.818181818181818	7	7	7	1	8	9	9	0.888888888888889	6	7	7	0.857142857142857	7	7	7	1
806493	0	14	15	15	0.933333333333333	7	7	7	1	12	13	13	0.923076923076923	12	12	12	1	7	7	7	1	11	11	11	1
806783	1	5	5	5	1	7	7	7	1	8	9	9	0.888888888888889	14	15	15	0.933333333333333	12	14	14	0.857142857142857	6	7	7	0.857142857142857
807226	1	9	9	9	1	11	11	11	1	9	9	9	1	5	5	5	1	13	14	14	0.928571428571429	12	13	13	0.923076923076923
807328	0	4	6	6	0.666666666666667	11	12	12	0.916666666666667	11	12	12	0.916666666666667	9	9	9	1	8	9	9	0.888888888888889	12	13	13	0.923076923076923
807490	0	14	15	15	0.933333333333333	10	10	10	1	7	7	7	1	8	9	9	0.888888888888889	7	7	7	1	8	9	9	0.888888888888889
807877	1	13	16	16	0.8125	9	9	9	1	7	9	9	0.777777777777778	9	10	10	0.9	4	6	6	0.666666666666667	10	10	10	1
808848	1	8	8	8	1	2	3	3	0.666666666666667	7	8	8	0.875	5	7	7	0.714285714285714	10	11	11	0.909090909090909	7	7	7	1
809005	0	8	9	9	0.888888888888889	10	11	11	0.909090909090909	11	11	11	1	12	13	13	0.923076923076923	6	6	6	1	6	6	6	1
809280	1	12	13	13	0.923076923076923	10	10	10	1	6	7	7	0.857142857142857	15	20	20	0.75	4	5	5	0.8	10	11	11	0.909090909090909
809285	0	9	11	11	0.818181818181818	10	12	12	0.833333333333333	11	13	13	0.846153846153846	12	13	13	0.923076923076923	9	11	11	0.818181818181818	13	13	13	1
809317	0	8	8	8	1	11	11	11	1	10	10	10	1	9	9	9	1	6	6	6	1	12	12	12	1
809318	1	6	6	6	1	12	14	14	0.857142857142857	8	8	8	1	11	11	11	1	10	10	10	1	13	14	14	0.928571428571429
809327	0	7	9	9	0.777777777777778	16	17	17	0.941176470588235	9	9	9	1	10	10	10	1	8	9	9	0.888888888888889	6	8	8	0.75
809342	0	9	9	9	1	11	12	12	0.916666666666667	4	4	4	1	7	9	9	0.777777777777778	4	6	6	0.666666666666667	12	12	12	1
809349	1	8	11	11	0.727272727272727	6	11	11	0.545454545454545	5	5	5	1	8	9	9	0.888888888888889	12	12	12	1	6	6	6	1
809353	1	3	3	3	1	5	6	6	0.833333333333333	7	8	8	0.875	8	9	9	0.888888888888889	9	9	9	1	6	8	8	0.75
809386	1	10	11	11	0.909090909090909	11	11	11	1	7	9	9	0.777777777777778	7	7	7	1	3	3	3	1	7	7	7	1
810007	0	14	17	17	0.823529411764706	6	6	6	1	9	11	11	0.818181818181818	6	6	6	1	5	7	7	0.714285714285714	11	13	13	0.846153846153846
810076	1	13	14	14	0.928571428571429	8	8	8	1	8	9	9	0.888888888888889	8	9	9	0.888888888888889	5	7	7	0.714285714285714	6	8	8	0.75
810222	0	11	13	13	0.846153846153846	9	12	12	0.75	8	10	10	0.8	8	8	8	1	4	5	5	0.8	12	13	13	0.923076923076923
810331	1	10	12	12	0.833333333333333	8	9	9	0.888888888888889	8	9	9	0.888888888888889	13	13	13	1	10	10	10	1	8	9	9	0.888888888888889
810719	0	10	11	11	0.909090909090909	8	8	8	1	8	8	8	1	7	7	7	1	7	7	7	1	10	10	10	1
811052	1	6	6	6	1	17	18	18	0.944444444444444	10	10	10	1	13	14	14	0.928571428571429	7	9	9	0.777777777777778	6	6	6	1
811086	0	8	9	9	0.888888888888889	8	9	9	0.888888888888889	7	9	9	0.777777777777778	14	15	15	0.933333333333333	12	12	12	1	7	7	7	1
811239	0	10	12	12	0.833333333333333	9	9	9	1	11	12	12	0.916666666666667	9	9	9	1	7	8	8	0.875	6	6	6	1
811402	0	7	7	7	1	7	7	7	1	10	10	10	1	7	7	7	1	7	9	9	0.777777777777778	9	9	9	1
811777	1	13	13	13	1	9	10	10	0.9	11	11	11	1	10	11	11	0.909090909090909	12	13	13	0.923076923076923	6	7	7	0.857142857142857
812747	1	8	9	9	0.888888888888889	9	10	10	0.9	9	9	9	1	11	12	12	0.916666666666667	8	9	9	0.888888888888889	9	11	11	0.818181818181818
813271	1	7	8	8	0.875	7	7	7	1	11	14	14	0.785714285714286	8	9	9	0.888888888888889	10	11	11	0.909090909090909	9	10	10	0.9
813687	0	7	7	7	1	9	10	10	0.9	14	16	16	0.875	12	14	14	0.857142857142857	8	8	8	1	14	15	15	0.933333333333333
814387	0	6	7	7	0.857142857142857	3	4	4	0.75	9	11	11	0.818181818181818	7	7	7	1	10	10	10	1	6	8	8	0.75
814394	1	10	10	10	1	8	8	8	1	12	12	12	1	4	5	5	0.8	16	16	16	1	12	12	12	1
814403	0	11	13	13	0.846153846153846	9	10	10	0.9	12	12	12	1	9	9	9	1	5	7	7	0.714285714285714	8	8	8	1
814411	1	9	11	11	0.818181818181818	7	10	10	0.7	6	8	8	0.75	5	5	5	1	10	12	12	0.833333333333333	13	14	14	0.928571428571429
814794	0	10	11	11	0.909090909090909	8	9	9	0.888888888888889	10	11	11	0.909090909090909	12	12	12	1	12	12	12	1	7	7	7	1
814838	1	9	9	9	1	8	8	8	1	9	9	9	1	14	15	15	0.933333333333333	5	5	5	1	8	9	9	0.888888888888889
814938	0	5	5	5	1	8	8	8	1	11	13	13	0.846153846153846	10	12	12	0.833333333333333	10	11	11	0.909090909090909	8	8	8	1
815066	1	8	11	11	0.727272727272727	13	16	16	0.8125	13	13	13	1	12	12	12	1	11	11	11	1	6	7	7	0.857142857142857
815197	1	12	12	12	1	8	9	9	0.888888888888889	6	7	7	0.857142857142857	15	16	16	0.9375	15	16	16	0.9375	9	10	10	0.9
815650	1	3	5	5	0.6	7	7	7	1	5	8	8	0.625	4	6	6	0.666666666666667	13	14	14	0.928571428571429	9	9	9	1
815706	0	7	8	8	0.875	7	7	7	1	14	14	14	1	8	9	9	0.888888888888889	6	6	6	1	9	9	9	1
816241	0	14	15	15	0.933333333333333	7	7	7	1	9	9	9	1	7	8	8	0.875	8	9	9	0.888888888888889	15	15	15	1
816254	1	8	10	10	0.8	12	12	12	1	8	8	8	1	12	12	12	1	13	13	13	1	12	13	13	0.923076923076923
816263	1	10	10	10	1	13	13	13	1	9	9	9	1	11	11	11	1	15	15	15	1	9	10	10	0.9
816271	1	15	15	15	1	3	3	3	1	8	8	8	1	7	8	8	0.875	11	12	12	0.916666666666667	7	7	7	1
816280	1	3	3	3	1	14	14	14	1	13	13	13	1	10	10	10	1	17	17	17	1	7	7	7	1
816290	1	7	7	7	1	12	13	13	0.923076923076923	7	7	7	1	9	10	10	0.9	9	11	11	0.818181818181818	10	11	11	0.909090909090909
816511	1	9	9	9	1	15	15	15	1	10	10	10	1	16	17	17	0.941176470588235	11	11	11	1	4	5	5	0.8
816513	1	11	11	11	1	3	3	3	1	13	13	13	1	14	14	14	1	10	12	12	0.833333333333333	10	10	10	1
816520	0	13	14	14	0.928571428571429	6	7	7	0.857142857142857	6	7	7	0.857142857142857	6	7	7	0.857142857142857	8	9	9	0.888888888888889	15	15	15	1
816525	1	17	20	20	0.85	11	11	11	1	13	14	14	0.928571428571429	6	9	9	0.666666666666667	15	16	16	0.9375	6	7	7	0.857142857142857
816532	0	8	8	8	1	4	4	4	1	7	8	8	0.875	6	7	7	0.857142857142857	4	4	4	1	8	8	8	1
816713	1	7	9	9	0.777777777777778	10	11	11	0.909090909090909	12	13	13	0.923076923076923	5	5	5	1	6	7	7	0.857142857142857	12	12	12	1
816866	0	8	9	9	0.888888888888889	9	10	10	0.9	14	14	14	1	7	7	7	1	8	9	9	0.888888888888889	5	5	5	1
816898	1	8	8	8	1	6	6	6	1	9	9	9	1	10	10	10	1	6	6	6	1	7	7	7	1
817482	1	5	6	6	0.833333333333333	12	13	13	0.923076923076923	14	14	14	1	8	9	9	0.888888888888889	12	13	13	0.923076923076923	10	10	10	1
817528	0	9	9	9	1	10	10	10	1	7	8	8	0.875	17	17	17	1	13	13	13	1	10	13	13	0.769230769230769
817740	1	6	8	8	0.75	6	7	7	0.857142857142857	5	5	5	1	10	10	10	1	4	5	5	0.8	10	10	10	1
818015	1	7	8	8	0.875	5	5	5	1	13	13	13	1	6	6	6	1	8	11	11	0.727272727272727	9	9	9	1
818019	1	8	11	11	0.727272727272727	9	10	10	0.9	6	10	10	0.6	11	13	13	0.846153846153846	8	8	8	1	7	7	7	1
818251	0	8	9	9	0.888888888888889	10	11	11	0.909090909090909	8	9	9	0.888888888888889	9	11	11	0.818181818181818	10	11	11	0.909090909090909	7	7	7	1
818360	0	9	9	9	1	9	9	9	1	19	21	21	0.904761904761905	8	8	8	1	8	9	9	0.888888888888889	13	14	14	0.928571428571429
818995	0	5	7	7	0.714285714285714	8	8	8	1	9	9	9	1	11	12	12	0.916666666666667	12	12	12	1	12	13	13	0.923076923076923
819037	0	5	5	5	1	8	9	9	0.888888888888889	8	10	10	0.8	16	16	16	1	10	11	11	0.909090909090909	7	9	9	0.777777777777778
819809	0	11	12	12	0.916666666666667	17	17	17	1	12	12	12	1	10	10	10	1	16	16	16	1	11	12	12	0.916666666666667
819814	0	9	9	9	1	8	9	9	0.888888888888889	7	7	7	1	16	16	16	1	13	14	14	0.928571428571429	10	10	10	1
819817	0	10	11	11	0.909090909090909	10	10	10	1	7	7	7	1	6	7	7	0.857142857142857	10	12	12	0.833333333333333	7	8	8	0.875
820897	0	11	12	12	0.916666666666667	4	4	4	1	10	10	10	1	7	7	7	1	9	9	9	1	5	6	6	0.833333333333333
820907	0	12	12	12	1	5	6	6	0.833333333333333	12	13	13	0.923076923076923	10	10	10	1	8	9	9	0.888888888888889	8	8	8	1
820916	0	11	11	11	1	16	16	16	1	6	6	6	1	8	8	8	1	15	16	16	0.9375	11	11	11	1
821050	0	9	11	11	0.818181818181818	13	14	14	0.928571428571429	18	18	18	1	5	6	6	0.833333333333333	6	6	6	1	12	13	13	0.923076923076923
821125	1	10	10	10	1	10	12	12	0.833333333333333	10	10	10	1	13	13	13	1	11	11	11	1	10	10	10	1
821170	0	12	12	12	1	13	14	14	0.928571428571429	11	11	11	1	4	6	6	0.666666666666667	9	10	10	0.9	8	8	8	1
821370	0	7	8	8	0.875	6	7	7	0.857142857142857	9	11	11	0.818181818181818	12	14	14	0.857142857142857	13	15	15	0.866666666666667	10	12	12	0.833333333333333
822082	0	11	11	11	1	5	5	5	1	11	11	11	1	14	14	14	1	13	15	15	0.866666666666667	8	8	8	1
822305	0	9	9	9	1	14	14	14	1	12	13	13	0.923076923076923	13	14	14	0.928571428571429	11	11	11	1	7	10	10	0.7
822637	0	10	10	10	1	6	7	7	0.857142857142857	12	12	12	1	9	9	9	1	8	9	9	0.888888888888889	12	13	13	0.923076923076923
