V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26
821289	1	11	11	11	1	12	12	12	1	7	8	8	0.875	8	8	8	1	12	13	13	0.923076923076923	9	10	10	0.9
821322	1	3	3	3	1	10	10	10	1	10	10	10	1	12	12	12	1	7	7	7	1	6	6	6	1
821347	0	7	8	8	0.875	9	11	11	0.818181818181818	7	7	7	1	12	12	12	1	7	8	8	0.875	8	13	13	0.615384615384615
821432	1	7	8	8	0.875	9	11	11	0.818181818181818	6	6	6	1	10	10	10	1	7	8	8	0.875	14	15	15	0.933333333333333
821575	1	7	9	9	0.777777777777778	8	9	9	0.888888888888889	5	5	5	1	4	5	5	0.8	10	10	10	1	8	8	8	1
821612	0	6	7	7	0.857142857142857	10	10	10	1	5	5	5	1	7	7	7	1	11	12	12	0.916666666666667	14	14	14	1
821628	0	9	10	10	0.9	9	10	10	0.9	11	11	11	1	6	7	7	0.857142857142857	11	13	13	0.846153846153846	8	9	9	0.888888888888889
822062	0	3	3	3	1	8	9	9	0.888888888888889	7	9	9	0.777777777777778	11	11	11	1	5	5	5	1	6	7	7	0.857142857142857
822431	0	13	14	14	0.928571428571429	9	9	9	1	9	9	9	1	9	9	9	1	12	12	12	1	12	13	13	0.923076923076923
822462	1	5	5	5	1	8	8	8	1	14	14	14	1	8	10	10	0.8	4	5	5	0.8	13	13	13	1
823188	1	14	14	14	1	5	5	5	1	15	15	15	1	9	11	11	0.818181818181818	8	9	9	0.888888888888889	10	12	12	0.833333333333333
823191	0	9	9	9	1	12	13	13	0.923076923076923	10	10	10	1	13	14	14	0.928571428571429	16	17	17	0.941176470588235	11	11	11	1
823192	1	6	7	7	0.857142857142857	15	15	15	1	14	14	14	1	13	14	14	0.928571428571429	8	9	9	0.888888888888889	8	8	8	1
823202	0	15	16	16	0.9375	3	4	4	0.75	8	10	10	0.8	9	10	10	0.9	9	9	9	1	10	10	10	1
823231	1	15	16	16	0.9375	3	3	3	1	11	16	16	0.6875	10	10	10	1	9	9	9	1	9	10	10	0.9
823442	0	16	16	16	1	7	8	8	0.875	9	10	10	0.9	5	8	8	0.625	8	9	9	0.888888888888889	8	8	8	1
823511	1	9	9	9	1	6	7	7	0.857142857142857	10	10	10	1	7	8	8	0.875	14	14	14	1	15	15	15	1
823964	0	10	14	14	0.714285714285714	5	5	5	1	8	10	10	0.8	9	10	10	0.9	10	11	11	0.909090909090909	10	11	11	0.909090909090909
823973	1	11	14	14	0.785714285714286	13	13	13	1	10	11	11	0.909090909090909	10	10	10	1	9	10	10	0.9	6	7	7	0.857142857142857
824043	0	8	8	8	1	10	10	10	1	8	8	8	1	5	5	5	1	10	10	10	1	10	11	11	0.909090909090909
824073	1	11	11	11	1	6	6	6	1	15	15	15	1	17	18	18	0.944444444444444	10	12	12	0.833333333333333	14	15	15	0.933333333333333
824313	1	7	7	7	1	13	14	14	0.928571428571429	8	9	9	0.888888888888889	13	13	13	1	12	12	12	1	4	4	4	1
824583	1	12	12	12	1	15	15	15	1	9	10	10	0.9	8	11	11	0.727272727272727	13	14	14	0.928571428571429	8	8	8	1
824626	0	11	11	11	1	10	11	11	0.909090909090909	13	13	13	1	8	9	9	0.888888888888889	15	17	17	0.882352941176471	11	12	12	0.916666666666667
824635	1	11	11	11	1	6	6	6	1	9	9	9	1	7	8	8	0.875	15	15	15	1	9	9	9	1
824647	0	7	11	11	0.636363636363636	11	12	12	0.916666666666667	11	11	11	1	11	12	12	0.916666666666667	9	9	9	1	8	8	8	1
824655	0	8	8	8	1	8	9	9	0.888888888888889	14	14	14	1	12	13	13	0.923076923076923	10	11	11	0.909090909090909	9	9	9	1
824665	1	4	5	5	0.8	7	7	7	1	10	11	11	0.909090909090909	9	9	9	1	10	10	10	1	6	6	6	1
824672	1	7	9	9	0.777777777777778	8	9	9	0.888888888888889	7	8	8	0.875	8	9	9	0.888888888888889	9	9	9	1	10	11	11	0.909090909090909
824721	0	13	14	14	0.928571428571429	8	8	8	1	11	11	11	1	10	10	10	1	4	4	4	1	12	13	13	0.923076923076923
824735	1	10	10	10	1	4	5	5	0.8	11	12	12	0.916666666666667	13	13	13	1	8	9	9	0.888888888888889	11	12	12	0.916666666666667
825105	0	10	11	11	0.909090909090909	10	10	10	1	13	13	13	1	6	6	6	1	11	11	11	1	7	7	7	1
825285	1	12	12	12	1	9	9	9	1	10	10	10	1	3	4	4	0.75	12	12	12	1	7	8	8	0.875
825528	0	5	6	6	0.833333333333333	8	8	8	1	10	12	12	0.833333333333333	6	7	7	0.857142857142857	10	10	10	1	9	9	9	1
825692	0	13	13	13	1	5	6	6	0.833333333333333	5	6	6	0.833333333333333	11	13	13	0.846153846153846	5	5	5	1	6	6	6	1
826018	1	10	11	11	0.909090909090909	5	5	5	1	9	9	9	1	6	7	7	0.857142857142857	9	9	9	1	9	9	9	1
826817	1	6	6	6	1	8	8	8	1	7	8	8	0.875	5	5	5	1	6	6	6	1	12	13	13	0.923076923076923
826818	0	6	6	6	1	10	11	11	0.909090909090909	12	12	12	1	11	11	11	1	14	15	15	0.933333333333333	9	10	10	0.9
826827	0	16	16	16	1	11	11	11	1	6	7	7	0.857142857142857	9	9	9	1	6	7	7	0.857142857142857	10	10	10	1
827943	1	5	8	8	0.625	9	9	9	1	3	5	5	0.6	9	10	10	0.9	9	9	9	1	12	12	12	1
828273	1	5	5	5	1	9	10	10	0.9	6	7	7	0.857142857142857	11	12	12	0.916666666666667	8	9	9	0.888888888888889	10	10	10	1
828453	1	9	11	11	0.818181818181818	5	6	6	0.833333333333333	9	9	9	1	7	10	10	0.7	14	14	14	1	6	6	6	1
828607	0	8	9	9	0.888888888888889	10	11	11	0.909090909090909	11	11	11	1	7	9	9	0.777777777777778	12	12	12	1	9	9	9	1
828993	1	9	9	9	1	9	10	10	0.9	6	7	7	0.857142857142857	14	15	15	0.933333333333333	7	9	9	0.777777777777778	6	9	9	0.666666666666667
829562	1	14	14	14	1	7	7	7	1	5	5	5	1	7	7	7	1	7	7	7	1	10	13	13	0.769230769230769
829646	1	8	9	9	0.888888888888889	13	13	13	1	8	8	8	1	4	4	4	1	10	11	11	0.909090909090909	9	9	9	1
829672	0	9	10	10	0.9	8	9	9	0.888888888888889	6	6	6	1	11	11	11	1	4	4	4	1	8	8	8	1
830074	1	6	7	7	0.857142857142857	6	8	8	0.75	7	7	7	1	7	7	7	1	6	7	7	0.857142857142857	8	8	8	1
830115	1	4	5	5	0.8	7	7	7	1	7	10	10	0.7	10	11	11	0.909090909090909	9	10	10	0.9	11	12	12	0.916666666666667
830131	1	5	6	6	0.833333333333333	7	8	8	0.875	7	7	7	1	7	7	7	1	5	8	8	0.625	9	10	10	0.9
830748	1	7	10	10	0.7	6	7	7	0.857142857142857	5	7	7	0.714285714285714	11	13	13	0.846153846153846	7	8	8	0.875	8	10	10	0.8
831338	0	10	12	12	0.833333333333333	15	15	15	1	15	16	16	0.9375	10	11	11	0.909090909090909	12	12	12	1	8	9	9	0.888888888888889
831351	0	9	9	9	1	8	8	8	1	7	8	8	0.875	12	12	12	1	15	15	15	1	12	12	12	1
831403	1	2	2	2	1	8	8	8	1	7	9	9	0.777777777777778	9	10	10	0.9	4	5	5	0.8	7	8	8	0.875
831672	0	10	11	11	0.909090909090909	4	5	5	0.8	13	14	14	0.928571428571429	13	13	13	1	11	11	11	1	8	9	9	0.888888888888889
831674	1	9	10	10	0.9	15	16	16	0.9375	9	10	10	0.9	12	12	12	1	14	16	16	0.875	6	7	7	0.857142857142857
831675	0	11	11	11	1	11	12	12	0.916666666666667	5	6	6	0.833333333333333	6	7	7	0.857142857142857	7	9	9	0.777777777777778	7	9	9	0.777777777777778
831677	1	12	12	12	1	10	11	11	0.909090909090909	11	12	12	0.916666666666667	5	5	5	1	8	8	8	1	6	7	7	0.857142857142857
831680	1	13	13	13	1	10	10	10	1	12	13	13	0.923076923076923	7	7	7	1	5	7	7	0.714285714285714	5	6	6	0.833333333333333
832005	0	11	11	11	1	11	12	12	0.916666666666667	5	6	6	0.833333333333333	13	14	14	0.928571428571429	13	13	13	1	16	16	16	1
832009	0	9	11	11	0.818181818181818	8	9	9	0.888888888888889	13	14	14	0.928571428571429	10	10	10	1	12	12	12	1	4	4	4	1
832047	0	8	8	8	1	7	7	7	1	10	13	13	0.769230769230769	10	12	12	0.833333333333333	8	9	9	0.888888888888889	8	10	10	0.8
832083	0	12	13	13	0.923076923076923	7	7	7	1	8	8	8	1	9	9	9	1	10	10	10	1	11	14	14	0.785714285714286
832085	1	15	15	15	1	6	7	7	0.857142857142857	9	10	10	0.9	5	7	7	0.714285714285714	6	6	6	1	10	11	11	0.909090909090909
832095	0	14	16	16	0.875	7	7	7	1	4	6	6	0.666666666666667	10	11	11	0.909090909090909	9	9	9	1	13	14	14	0.928571428571429
832109	0	15	15	15	1	5	6	6	0.833333333333333	7	7	7	1	5	6	6	0.833333333333333	8	8	8	1	9	9	9	1
832123	1	4	5	5	0.8	6	6	6	1	7	7	7	1	7	7	7	1	9	10	10	0.9	8	8	8	1
832474	0	8	8	8	1	12	13	13	0.923076923076923	10	10	10	1	6	7	7	0.857142857142857	6	6	6	1	10	12	12	0.833333333333333
833465	0	16	17	17	0.941176470588235	12	12	12	1	10	10	10	1	13	13	13	1	12	15	15	0.8	11	12	12	0.916666666666667
834277	1	8	8	8	1	13	13	13	1	7	7	7	1	11	11	11	1	6	6	6	1	5	5	5	1
834285	0	11	12	12	0.916666666666667	11	11	11	1	12	13	13	0.923076923076923	11	11	11	1	6	6	6	1	7	7	7	1
834287	0	5	5	5	1	9	10	10	0.9	10	10	10	1	9	10	10	0.9	10	10	10	1	14	15	15	0.933333333333333
834899	0	7	7	7	1	9	11	11	0.818181818181818	8	8	8	1	7	8	8	0.875	13	14	14	0.928571428571429	5	6	6	0.833333333333333
835053	0	10	12	12	0.833333333333333	10	11	11	0.909090909090909	6	6	6	1	9	9	9	1	9	10	10	0.9	11	12	12	0.916666666666667
835311	0	5	6	6	0.833333333333333	7	7	7	1	5	5	5	1	7	7	7	1	10	11	11	0.909090909090909	9	10	10	0.9
836402	0	6	7	7	0.857142857142857	6	6	6	1	10	11	11	0.909090909090909	11	11	11	1	12	13	13	0.923076923076923	7	8	8	0.875
836487	0	14	15	15	0.933333333333333	8	9	9	0.888888888888889	8	8	8	1	7	7	7	1	14	16	16	0.875	6	8	8	0.75
836624	1	10	10	10	1	10	10	10	1	6	6	6	1	3	3	3	1	13	13	13	1	4	4	4	1
837081	1	9	9	9	1	14	14	14	1	13	13	13	1	9	9	9	1	8	8	8	1	11	12	12	0.916666666666667
837082	0	10	13	13	0.769230769230769	14	14	14	1	9	9	9	1	9	9	9	1	11	13	13	0.846153846153846	7	8	8	0.875
837189	1	10	10	10	1	13	14	14	0.928571428571429	10	10	10	1	5	6	6	0.833333333333333	8	8	8	1	11	11	11	1
837229	1	6	7	7	0.857142857142857	9	9	9	1	10	10	10	1	10	10	10	1	11	11	11	1	5	6	6	0.833333333333333
837236	1	13	13	13	1	10	10	10	1	15	15	15	1	7	9	9	0.777777777777778	10	11	11	0.909090909090909	7	7	7	1
837256	1	12	12	12	1	8	8	8	1	8	9	9	0.888888888888889	7	7	7	1	11	11	11	1	10	11	11	0.909090909090909
837614	1	9	9	9	1	9	9	9	1	8	8	8	1	9	11	11	0.818181818181818	7	7	7	1	8	8	8	1
837957	0	9	9	9	1	10	14	14	0.714285714285714	9	9	9	1	5	6	6	0.833333333333333	7	7	7	1	11	13	13	0.846153846153846
838186	0	8	8	8	1	10	11	11	0.909090909090909	8	8	8	1	10	11	11	0.909090909090909	9	9	9	1	8	10	10	0.8
838531	1	9	9	9	1	7	7	7	1	10	10	10	1	9	12	12	0.75	8	8	8	1	10	11	11	0.909090909090909
838540	0	6	6	6	1	10	10	10	1	9	9	9	1	6	6	6	1	8	10	10	0.8	9	10	10	0.9
838745	0	8	8	8	1	11	11	11	1	2	2	2	1	9	12	12	0.75	10	11	11	0.909090909090909	11	12	12	0.916666666666667
838871	0	11	13	13	0.846153846153846	13	14	14	0.928571428571429	10	10	10	1	4	5	5	0.8	15	15	15	1	6	6	6	1
838896	1	9	9	9	1	12	12	12	1	6	6	6	1	6	8	8	0.75	7	10	10	0.7	10	12	12	0.833333333333333
838917	0	9	9	9	1	10	10	10	1	8	10	10	0.8	8	9	9	0.888888888888889	9	11	11	0.818181818181818	10	10	10	1
838928	0	9	9	9	1	11	11	11	1	16	16	16	1	10	10	10	1	7	8	8	0.875	9	9	9	1
838933	0	7	8	8	0.875	12	12	12	1	10	10	10	1	13	15	15	0.866666666666667	8	9	9	0.888888888888889	5	6	6	0.833333333333333
838948	0	4	5	5	0.8	9	10	10	0.9	11	11	11	1	13	13	13	1	14	15	15	0.933333333333333	12	12	12	1
839012	1	9	10	10	0.9	11	11	11	1	8	8	8	1	8	10	10	0.8	12	12	12	1	10	13	13	0.769230769230769
839035	1	10	10	10	1	7	7	7	1	12	12	12	1	9	9	9	1	12	12	12	1	16	17	17	0.941176470588235
839067	1	5	5	5	1	7	7	7	1	5	5	5	1	8	9	9	0.888888888888889	13	14	14	0.928571428571429	7	8	8	0.875
839075	1	9	9	9	1	9	9	9	1	11	11	11	1	10	10	10	1	6	6	6	1	5	5	5	1
839660	0	11	12	12	0.916666666666667	8	9	9	0.888888888888889	16	16	16	1	4	7	7	0.571428571428571	14	15	15	0.933333333333333	7	7	7	1
839839	0	3	3	3	1	6	7	7	0.857142857142857	6	7	7	0.857142857142857	9	13	13	0.692307692307692	13	13	13	1	11	11	11	1
839841	1	10	10	10	1	15	15	15	1	15	15	15	1	10	10	10	1	13	14	14	0.928571428571429	6	7	7	0.857142857142857
839845	1	9	9	9	1	8	8	8	1	9	9	9	1	11	11	11	1	5	5	5	1	9	9	9	1
839986	1	9	10	10	0.9	11	11	11	1	9	9	9	1	7	7	7	1	9	9	9	1	8	8	8	1
840078	0	10	11	11	0.909090909090909	10	10	10	1	5	6	6	0.833333333333333	4	5	5	0.8	6	7	7	0.857142857142857	10	11	11	0.909090909090909
840221	0	12	12	12	1	6	6	6	1	12	14	14	0.857142857142857	5	6	6	0.833333333333333	11	12	12	0.916666666666667	10	10	10	1
840489	0	4	4	4	1	10	10	10	1	9	10	10	0.9	13	14	14	0.928571428571429	8	9	9	0.888888888888889	14	15	15	0.933333333333333
840705	1	5	7	7	0.714285714285714	11	13	13	0.846153846153846	7	7	7	1	6	7	7	0.857142857142857	5	6	6	0.833333333333333	9	11	11	0.818181818181818
841204	1	7	8	8	0.875	9	13	13	0.692307692307692	8	12	12	0.666666666666667	4	4	4	1	12	12	12	1	14	14	14	1
841213	1	5	5	5	1	9	11	11	0.818181818181818	13	13	13	1	9	10	10	0.9	14	15	15	0.933333333333333	6	7	7	0.857142857142857
841303	1	8	10	10	0.8	13	14	14	0.928571428571429	8	9	9	0.888888888888889	16	17	17	0.941176470588235	8	9	9	0.888888888888889	12	12	12	1
841437	0	7	7	7	1	9	9	9	1	8	8	8	1	9	10	10	0.9	7	7	7	1	15	16	16	0.9375
841444	1	9	11	11	0.818181818181818	7	8	8	0.875	10	10	10	1	9	9	9	1	9	9	9	1	11	11	11	1
841471	1	11	12	12	0.916666666666667	5	7	7	0.714285714285714	3	4	4	0.75	13	14	14	0.928571428571429	7	9	9	0.777777777777778	10	11	11	0.909090909090909
841653	0	8	8	8	1	9	11	11	0.818181818181818	6	8	8	0.75	8	8	8	1	13	14	14	0.928571428571429	16	17	17	0.941176470588235
841655	1	11	11	11	1	14	15	15	0.933333333333333	6	6	6	1	7	7	7	1	8	8	8	1	11	11	11	1
842120	0	4	4	4	1	12	13	13	0.923076923076923	11	11	11	1	12	12	12	1	17	17	17	1	6	9	9	0.666666666666667
842377	1	12	14	14	0.857142857142857	17	20	20	0.85	13	15	15	0.866666666666667	10	10	10	1	11	12	12	0.916666666666667	15	15	15	1
843882	0	8	8	8	1	12	12	12	1	11	12	12	0.916666666666667	11	11	11	1	6	7	7	0.857142857142857	10	11	11	0.909090909090909
843961	0	10	11	11	0.909090909090909	5	7	7	0.714285714285714	10	11	11	0.909090909090909	9	9	9	1	7	8	8	0.875	7	8	8	0.875
844043	0	12	13	13	0.923076923076923	5	5	5	1	9	9	9	1	7	8	8	0.875	11	14	14	0.785714285714286	4	4	4	1
844082	1	8	10	10	0.8	8	8	8	1	9	12	12	0.75	12	12	12	1	10	11	11	0.909090909090909	5	6	6	0.833333333333333
844439	0	7	7	7	1	9	9	9	1	10	11	11	0.909090909090909	5	6	6	0.833333333333333	5	5	5	1	7	7	7	1
845321	0	6	8	8	0.75	14	14	14	1	11	12	12	0.916666666666667	8	10	10	0.8	5	5	5	1	5	6	6	0.833333333333333
845341	1	14	14	14	1	13	14	14	0.928571428571429	10	11	11	0.909090909090909	10	11	11	0.909090909090909	4	5	5	0.8	7	7	7	1
845343	0	8	8	8	1	9	9	9	1	9	10	10	0.9	7	7	7	1	2	2	2	1	9	9	9	1
845382	0	9	11	11	0.818181818181818	8	8	8	1	8	8	8	1	9	9	9	1	6	6	6	1	8	8	8	1
845626	1	12	12	12	1	8	8	8	1	5	5	5	1	12	14	14	0.857142857142857	7	9	9	0.777777777777778	6	7	7	0.857142857142857
845651	0	7	7	7	1	11	11	11	1	3	3	3	1	8	11	11	0.727272727272727	5	5	5	1	15	15	15	1
845829	0	8	10	10	0.8	15	16	16	0.9375	11	12	12	0.916666666666667	7	8	8	0.875	14	17	17	0.823529411764706	10	11	11	0.909090909090909
846237	1	14	15	15	0.933333333333333	5	7	7	0.714285714285714	9	12	12	0.75	11	11	11	1	7	7	7	1	9	9	9	1
846481	1	9	9	9	1	8	11	11	0.727272727272727	5	5	5	1	10	12	12	0.833333333333333	5	5	5	1	4	4	4	1
846487	0	10	10	10	1	17	18	18	0.944444444444444	11	12	12	0.916666666666667	7	7	7	1	6	7	7	0.857142857142857	9	9	9	1
846499	0	6	7	7	0.857142857142857	5	5	5	1	7	7	7	1	7	7	7	1	13	13	13	1	13	14	14	0.928571428571429
846501	1	7	7	7	1	11	11	11	1	13	13	13	1	13	13	13	1	15	16	16	0.9375	8	11	11	0.727272727272727
846653	1	8	8	8	1	9	10	10	0.9	8	8	8	1	13	13	13	1	9	9	9	1	12	13	13	0.923076923076923
846684	1	11	11	11	1	6	6	6	1	11	11	11	1	12	13	13	0.923076923076923	9	9	9	1	5	6	6	0.833333333333333
847181	0	6	7	7	0.857142857142857	15	15	15	1	7	8	8	0.875	10	11	11	0.909090909090909	13	13	13	1	11	11	11	1
847198	0	11	12	12	0.916666666666667	11	12	12	0.916666666666667	11	11	11	1	8	8	8	1	11	11	11	1	8	9	9	0.888888888888889
847715	0	14	16	16	0.875	5	5	5	1	13	14	14	0.928571428571429	7	8	8	0.875	8	8	8	1	11	11	11	1
848145	0	12	12	12	1	5	6	6	0.833333333333333	12	13	13	0.923076923076923	10	11	11	0.909090909090909	7	8	8	0.875	13	14	14	0.928571428571429
848173	0	5	5	5	1	6	8	8	0.75	11	13	13	0.846153846153846	11	12	12	0.916666666666667	7	7	7	1	10	11	11	0.909090909090909
848407	0	11	12	12	0.916666666666667	6	7	7	0.857142857142857	9	9	9	1	9	9	9	1	10	13	13	0.769230769230769	8	8	8	1
848521	1	8	9	9	0.888888888888889	5	6	6	0.833333333333333	7	8	8	0.875	7	8	8	0.875	7	7	7	1	8	9	9	0.888888888888889
848535	0	8	9	9	0.888888888888889	10	11	11	0.909090909090909	8	9	9	0.888888888888889	7	7	7	1	8	9	9	0.888888888888889	7	10	10	0.7
848537	0	6	8	8	0.75	11	14	14	0.785714285714286	8	8	8	1	6	6	6	1	8	8	8	1	13	13	13	1
848704	0	9	11	11	0.818181818181818	9	10	10	0.9	9	9	9	1	13	13	13	1	9	9	9	1	9	10	10	0.9
848862	0	11	12	12	0.916666666666667	8	8	8	1	9	9	9	1	17	17	17	1	9	9	9	1	12	12	12	1
849007	1	11	12	12	0.916666666666667	7	7	7	1	8	9	9	0.888888888888889	10	10	10	1	9	9	9	1	11	12	12	0.916666666666667
849626	1	8	10	10	0.8	9	11	11	0.818181818181818	3	4	4	0.75	14	16	16	0.875	7	8	8	0.875	8	8	8	1
850258	1	8	9	9	0.888888888888889	8	9	9	0.888888888888889	5	6	6	0.833333333333333	5	5	5	1	6	9	9	0.666666666666667	11	14	14	0.785714285714286
850696	1	8	8	8	1	8	12	12	0.666666666666667	5	6	6	0.833333333333333	12	12	12	1	10	11	11	0.909090909090909	7	7	7	1
850920	1	7	11	11	0.636363636363636	6	7	7	0.857142857142857	6	7	7	0.857142857142857	6	9	9	0.666666666666667	14	14	14	1	8	8	8	1
851086	0	10	11	11	0.909090909090909	8	8	8	1	8	9	9	0.888888888888889	10	11	11	0.909090909090909	10	11	11	0.909090909090909	9	10	10	0.9
851520	0	11	12	12	0.916666666666667	6	6	6	1	8	8	8	1	8	8	8	1	5	7	7	0.714285714285714	10	10	10	1
851900	1	6	6	6	1	9	9	9	1	12	13	13	0.923076923076923	9	9	9	1	14	15	15	0.933333333333333	8	8	8	1
852116	1	7	7	7	1	10	10	10	1	15	15	15	1	13	13	13	1	11	11	11	1	8	8	8	1
852214	1	13	13	13	1	12	12	12	1	14	14	14	1	11	11	11	1	5	6	6	0.833333333333333	14	15	15	0.933333333333333
852419	1	14	14	14	1	8	8	8	1	5	5	5	1	5	6	6	0.833333333333333	8	8	8	1	14	14	14	1
853099	1	6	7	7	0.857142857142857	14	14	14	1	7	8	8	0.875	7	7	7	1	8	9	9	0.888888888888889	5	5	5	1
853985	1	12	12	12	1	10	10	10	1	4	4	4	1	12	12	12	1	6	7	7	0.857142857142857	9	9	9	1
854081	1	9	10	10	0.9	11	12	12	0.916666666666667	9	9	9	1	9	10	10	0.9	14	14	14	1	11	11	11	1
854273	0	10	10	10	1	9	10	10	0.9	7	10	10	0.7	11	11	11	1	9	9	9	1	7	8	8	0.875
854578	0	6	6	6	1	14	16	16	0.875	9	11	11	0.818181818181818	8	9	9	0.888888888888889	8	8	8	1	9	10	10	0.9
854651	0	11	12	12	0.916666666666667	10	10	10	1	8	8	8	1	10	11	11	0.909090909090909	10	11	11	0.909090909090909	8	8	8	1
854878	1	13	13	13	1	9	10	10	0.9	9	10	10	0.9	7	7	7	1	12	13	13	0.923076923076923	8	9	9	0.888888888888889
855475	0	9	11	11	0.818181818181818	8	10	10	0.8	13	13	13	1	11	11	11	1	5	5	5	1	14	14	14	1
856114	0	10	10	10	1	10	10	10	1	4	4	4	1	8	8	8	1	6	7	7	0.857142857142857	7	7	7	1
856274	1	13	13	13	1	10	10	10	1	6	6	6	1	7	8	8	0.875	12	12	12	1	9	10	10	0.9
857251	0	12	13	13	0.923076923076923	5	8	8	0.625	6	6	6	1	15	16	16	0.9375	6	6	6	1	13	13	13	1
857529	0	8	8	8	1	10	12	12	0.833333333333333	10	10	10	1	11	12	12	0.916666666666667	12	13	13	0.923076923076923	9	10	10	0.9
857912	1	13	15	15	0.866666666666667	9	11	11	0.818181818181818	8	10	10	0.8	5	5	5	1	5	5	5	1	11	12	12	0.916666666666667
857931	1	10	12	12	0.833333333333333	5	6	6	0.833333333333333	6	9	9	0.666666666666667	10	12	12	0.833333333333333	13	14	14	0.928571428571429	10	10	10	1
858046	0	8	8	8	1	10	10	10	1	8	8	8	1	10	11	11	0.909090909090909	7	8	8	0.875	12	13	13	0.923076923076923
858089	1	8	9	9	0.888888888888889	12	12	12	1	13	17	17	0.764705882352941	8	8	8	1	5	6	6	0.833333333333333	10	10	10	1
858596	1	4	5	5	0.8	4	5	5	0.8	5	5	5	1	8	8	8	1	8	10	10	0.8	10	10	10	1
858924	1	6	8	8	0.75	7	8	8	0.875	11	12	12	0.916666666666667	7	7	7	1	8	9	9	0.888888888888889	12	14	14	0.857142857142857
858926	1	15	15	15	1	4	5	5	0.8	9	13	13	0.692307692307692	7	8	8	0.875	11	12	12	0.916666666666667	8	8	8	1
858928	0	9	10	10	0.9	11	11	11	1	11	11	11	1	5	7	7	0.714285714285714	8	12	12	0.666666666666667	5	5	5	1
858930	0	10	10	10	1	10	10	10	1	9	10	10	0.9	10	11	11	0.909090909090909	11	12	12	0.916666666666667	15	15	15	1
859204	1	9	10	10	0.9	6	7	7	0.857142857142857	10	10	10	1	4	4	4	1	8	8	8	1	11	12	12	0.916666666666667
859244	0	9	9	9	1	6	6	6	1	15	16	16	0.9375	9	10	10	0.9	10	10	10	1	5	5	5	1
859254	0	11	11	11	1	9	10	10	0.9	7	8	8	0.875	8	11	11	0.727272727272727	6	6	6	1	8	9	9	0.888888888888889
859286	1	9	9	9	1	5	8	8	0.625	5	6	6	0.833333333333333	6	6	6	1	15	15	15	1	8	8	8	1
859424	1	4	4	4	1	7	7	7	1	8	8	8	1	7	8	8	0.875	13	18	18	0.722222222222222	8	9	9	0.888888888888889
859428	1	9	9	9	1	8	9	9	0.888888888888889	9	10	10	0.9	9	10	10	0.9	10	11	11	0.909090909090909	10	10	10	1
859460	0	9	9	9	1	12	14	14	0.857142857142857	14	14	14	1	11	11	11	1	9	11	11	0.818181818181818	9	10	10	0.9
859484	0	6	8	8	0.75	9	9	9	1	9	9	9	1	8	9	9	0.888888888888889	10	10	10	1	8	10	10	0.8
860650	0	14	16	16	0.875	9	9	9	1	6	7	7	0.857142857142857	8	8	8	1	4	5	5	0.8	5	6	6	0.833333333333333
861562	0	8	9	9	0.888888888888889	9	11	11	0.818181818181818	5	6	6	0.833333333333333	7	9	9	0.777777777777778	10	10	10	1	10	11	11	0.909090909090909
861668	1	8	8	8	1	3	3	3	1	11	12	12	0.916666666666667	9	9	9	1	7	7	7	1	11	12	12	0.916666666666667
861781	1	9	9	9	1	10	10	10	1	14	14	14	1	7	8	8	0.875	13	13	13	1	11	13	13	0.846153846153846
862197	0	11	11	11	1	6	6	6	1	6	7	7	0.857142857142857	11	12	12	0.916666666666667	6	6	6	1	4	5	5	0.8
862954	0	11	11	11	1	9	9	9	1	7	8	8	0.875	5	7	7	0.714285714285714	8	9	9	0.888888888888889	14	14	14	1
863263	1	7	8	8	0.875	7	7	7	1	7	7	7	1	9	10	10	0.9	12	12	12	1	10	11	11	0.909090909090909
863840	0	7	9	9	0.777777777777778	8	8	8	1	10	11	11	0.909090909090909	8	9	9	0.888888888888889	9	9	9	1	8	8	8	1
864024	1	9	10	10	0.9	9	11	11	0.818181818181818	6	6	6	1	11	11	11	1	11	12	12	0.916666666666667	9	10	10	0.9
864279	1	9	9	9	1	9	9	9	1	10	10	10	1	12	13	13	0.923076923076923	14	16	16	0.875	14	14	14	1
864774	0	7	11	11	0.636363636363636	7	8	8	0.875	17	18	18	0.944444444444444	12	12	12	1	10	12	12	0.833333333333333	10	10	10	1
865534	0	8	10	10	0.8	9	9	9	1	4	4	4	1	10	10	10	1	9	9	9	1	9	10	10	0.9
865557	0	6	6	6	1	9	9	9	1	6	8	8	0.75	9	10	10	0.9	6	6	6	1	6	6	6	1
865626	0	6	8	8	0.75	13	14	14	0.928571428571429	13	14	14	0.928571428571429	12	12	12	1	10	11	11	0.909090909090909	9	9	9	1
865717	0	7	7	7	1	6	7	7	0.857142857142857	12	13	13	0.923076923076923	11	14	14	0.785714285714286	3	3	3	1	7	7	7	1
866430	0	6	6	6	1	5	7	7	0.714285714285714	13	14	14	0.928571428571429	8	8	8	1	7	7	7	1	13	14	14	0.928571428571429
866730	1	12	14	14	0.857142857142857	10	14	14	0.714285714285714	5	5	5	1	11	12	12	0.916666666666667	8	8	8	1	5	5	5	1
867168	1	4	5	5	0.8	12	14	14	0.857142857142857	10	12	12	0.833333333333333	12	12	12	1	3	5	5	0.6	13	14	14	0.928571428571429
